10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
6.7251,6.7251,10.0000,0.0000
-8.9758,-8.9758,-8.4056,-0.0000
-10.0000,-10.0000,-10.0000,-0.0000
-10.0000,-10.0000,-10.0000,-0.0000
-10.0000,-10.0000,-10.0000,-0.0000
-10.0000,-10.0000,-10.0000,-0.0000
-15.9390,-4.0610,-10.0000,-0.0000
-8.0180,4.7455,-10.0000,-0.2209
-6.7818,5.8250,-0.4504,-0.0208
-6.8442,5.8385,-0.4829,-0.0337
-7.0261,5.9885,-0.5065,-0.0475
-7.3334,6.2797,-0.5214,-0.0618
-7.7572,6.7005,-0.5282,-0.0763
-8.3156,7.2661,-0.5284,-0.0910
-9.0082,7.9731,-0.5235,-0.1058
-9.8449,8.8278,-0.5153,-0.1210
-10.8040,9.8055,-0.5056,-0.1369
-11.9240,10.9416,-0.4960,-0.1541
-13.1356,12.1635,-0.4883,-0.1734
-14.3792,13.4082,-0.4844,-0.1959
-15.5858,14.6021,-0.4864,-0.2230
-16.5115,15.4953,-0.4971,-0.2572
-16.9559,15.8783,-0.5206,-0.3021
-16.5762,15.3922,-0.5638,-0.3637
-15.0161,13.6498,-0.6396,-0.4532
-12.1041,10.4101,-0.7755,-0.5942
-7.8375,5.4695,-1.0440,-0.8487
-2.6099,0.0128,-1.7190,-1.4493
3.0919,-0.4338,1.2439,1.0610
8.4900,-3.7800,2.3746,1.9975
12.8073,-10.3093,1.2490,1.0105
15.7924,-14.0105,1.2490,0.9495
17.3627,-15.9256,0.8791,0.6155
17.7042,-16.4591,0.7053,0.4473
17.2270,-16.0932,0.6115,0.3469
16.2432,-15.1727,0.5587,0.2807
14.9667,-13.9288,0.5297,0.2339
13.6769,-12.6507,0.5159,0.1990
12.4087,-11.3799,0.5121,0.1716
11.2648,-10.2238,0.5153,0.1491
10.2543,-9.1951,0.5229,0.1298
9.3936,-8.3134,0.5330,0.1125
8.6721,-7.5713,0.5440,0.0964
8.0894,-6.9712,0.5542,0.0812
7.6228,-6.4932,0.5622,0.0663
7.2768,-6.1444,0.5665,0.0517
6.4730,-6.4993,0.5660,0.0374
5.8033,-6.8100,-0.4483,-0.0188
5.6524,-6.7234,-0.5464,-0.0101
5.6375,-6.6970,-0.5265,0.0024
5.7016,-6.7837,-0.5325,0.0147
5.8634,-6.9708,-0.5489,0.0281
6.1271,-7.2471,-0.5585,0.0421
6.5125,-7.6338,-0.5617,0.0567
7.0077,-8.1206,-0.5594,0.0715
7.6386,-8.7358,-0.5526,0.0866
8.3992,-9.4760,-0.5427,0.1022
9.3023,-10.3565,-0.5311,0.1183
10.3433,-11.3754,-0.5193,0.1354
11.5093,-12.5229,-0.5088,0.1540
12.7554,-13.7569,-0.5013,0.1752
14.0324,-15.0317,-0.4988,0.2000
15.1632,-16.1745,-0.5035,0.2305
16.0181,-17.0615,-0.5188,0.2694
16.2468,-17.3517,-0.5500,0.3213
15.5289,-16.7413,-0.6062,0.3944
13.5225,-14.9321,-0.6062,0.4334
9.9583,-11.7173,-0.7056,0.5451
4.7306,-7.2206,-0.8912,0.7288
0.8553,-1.8363,-1.2941,1.0943
0.0609,3.8457,-0.3071,0.2618
-5.0921,9.0335,2.7212,-2.2809
-10.6419,13.1235,1.6247,-1.3061
-14.0644,15.8076,1.0180,-0.7675
-15.6673,17.0656,0.7687,-0.5334
-16.0417,17.2519,0.6413,-0.4035
-15.5273,16.6291,0.5700,-0.3215
-14.5337,15.5737,0.5295,-0.2656
-13.3065,14.3145,0.5079,-0.2251
-12.0317,13.0277,0.4984,-0.1944
-10.7930,11.7906,0.4973,-0.1699
-9.6986,10.7068,0.5016,-0.1496
-8.7027,9.7266,0.5092,-0.1320
-7.8911,8.9325,0.5183,-0.1161
-7.2037,8.2609,0.5269,-0.1012
-6.6693,7.7371,0.5333,-0.0867
-6.2775,7.3475,0.5358,-0.0725
-6.0229,7.0832,0.5325,-0.0584
-5.9124,6.9483,0.5221,-0.0444
-5.9485,6.9434,0.5033,-0.0307
-6.1472,7.0835,0.4757,-0.0176
-2.9221,3.7706,0.4394,-0.0054
5.2947,5.2947,0.4097,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
5.1559,5.1559,10.0000,0.0000
0.0154,0.0154,0.2647,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
-5.9060,-5.9060,0.0000,0.0000
-10.0000,-10.0000,-10.0000,-0.0000
-10.0000,-10.0000,-10.0000,-0.0000
-10.0000,-10.0000,-10.0000,-0.0000
-10.0000,-10.0000,-10.0000,-0.0000
-10.0000,-10.0000,-10.0000,-0.0000
-10.0000,-10.0000,-10.0000,-0.0000
-10.0000,-10.0000,-10.0000,-0.0000
-10.0000,-10.0000,-10.0000,-0.0000
-10.0000,-10.0000,-10.0000,-0.0000
-10.0000,-10.0000,-10.0000,-0.0000
-10.0000,-10.0000,-10.0000,-0.0000
-10.0000,-10.0000,-10.0000,-0.0000
-10.0000,-10.0000,-10.0000,-0.0000
-10.0000,-10.0000,-10.0000,-0.0000
-10.0000,-10.0000,-10.0000,-0.0000
-10.0000,-10.0000,-10.0000,-0.0000
-10.0000,-10.0000,-10.0000,-0.0000
-10.0000,-10.0000,-10.0000,-0.0000
-8.6420,-11.3580,-10.0000,-0.0000
-1.6796,-14.5529,-10.0000,0.0493
5.7426,-6.6517,-0.4489,0.0131
5.6576,-6.6260,-0.4805,0.0252
5.7106,-6.7215,-0.5035,0.0381
5.8985,-6.9357,-0.5178,0.0514
6.2113,-7.2600,-0.5244,0.0649
6.6608,-7.7090,-0.5244,0.0784
7.2372,-8.2753,-0.5193,0.0920
7.9680,-8.9898,-0.5110,0.1057
8.8232,-9.8249,-0.5009,0.1201
9.8072,-10.7894,-0.5009,0.1381
10.9498,-11.9157,-0.4908,0.1550
12.1605,-13.1162,-0.4824,0.1738
13.3846,-14.3397,-0.4773,0.1954
14.5618,-15.5303,-0.4776,0.2214
15.3990,-16.4007,-0.4858,0.2539
15.7572,-16.8216,-0.5056,0.2958
15.1886,-16.3612,-0.5428,0.3526
13.4124,-14.7708,-0.6082,0.4333
10.1371,-11.8323,-0.7241,0.5570
5.1754,-7.5792,-0.9460,0.7710
1.1316,-2.3710,-1.4609,1.2332
-0.3660,3.2091,0.4893,-0.4175
-3.4632,8.5601,3.0545,-2.5693
-10.2508,12.7977,1.3902,-1.1245
-13.9125,15.6921,0.9327,-0.7090
-15.7704,17.1934,0.7298,-0.5113
-16.3017,17.5319,0.6231,-0.3959
-15.8736,16.9940,0.5635,-0.3208
-14.9356,15.9947,0.5306,-0.2682
-13.7089,14.7377,0.5146,-0.2293
-12.3975,13.4173,0.5099,-0.1992
-11.1306,12.1566,0.5130,-0.1749
-9.9512,10.9941,0.5130,-0.1520
-8.9076,9.9742,0.5216,-0.1336
-8.0027,9.0969,0.5337,-0.1175
-7.2266,8.3496,0.5479,-0.1028
-6.5930,7.7434,0.5626,-0.0889
-6.0655,7.2392,0.5764,-0.0755
-5.6611,6.8514,0.5880,-0.0623
-5.3584,6.5564,0.5961,-0.0491
-5.6119,5.9134,0.5994,-0.0360
-6.1176,5.1235,0.0833,-0.0032
-6.0865,4.9373,-0.5881,0.0105
-6.0484,4.9203,-0.5723,-0.0015
-6.1147,4.9602,-0.5626,-0.0129
-6.2627,5.0850,-0.5801,-0.0254
-6.4880,5.3003,-0.5907,-0.0385
-6.7938,5.6080,-0.5946,-0.0520
-7.2009,6.0272,-0.5925,-0.0657
-7.7014,6.5478,-0.5852,-0.0797
-8.3149,7.1870,-0.5740,-0.0938
-9.0631,7.9642,-0.5601,-0.1082
-9.9225,8.8533,-0.5448,-0.1231
-10.9473,9.9060,-0.5295,-0.1389
-12.0656,11.0481,-0.5155,-0.1560
-13.3154,12.3145,-0.5043,-0.1752
-14.5653,13.5710,-0.4974,-0.1976
-15.7867,14.7849,-0.4969,-0.2247
-16.7063,15.6770,-0.5053,-0.2587
-17.1593,16.0742,-0.5267,-0.3031
-16.7623,15.5777,-0.5675,-0.3638
-15.2101,13.8537,-0.6403,-0.4516
-12.3093,10.6446,-0.7716,-0.5893
-8.0747,5.7854,-1.0313,-0.8366
-2.9116,0.1682,-1.6802,-1.4152
2.7109,-0.3085,1.1489,0.9804
8.0248,-3.2356,2.3946,2.0188
12.2786,-9.7654,2.3946,1.9461
15.2246,-13.4490,1.2374,0.9477
16.7552,-15.3411,0.8629,0.6108
17.1632,-15.9485,0.6875,0.4429
16.6628,-15.5640,0.5929,0.3434
15.7329,-14.7011,0.5391,0.2784
14.4803,-13.4843,0.5090,0.2328
13.2332,-12.2521,0.4941,0.1992
11.9719,-10.9912,0.4891,0.1732
10.8546,-9.8645,0.4909,0.1521
9.8770,-8.8716,0.4972,0.1343
9.0199,-7.9964,0.5060,0.1185
8.3232,-7.2822,0.5156,0.1040
7.7565,-6.7017,0.5241,0.0901
7.3283,-6.2668,0.5300,0.0766
7.0169,-5.9589,0.5314,0.0631
6.8321,-5.7907,0.5269,0.0497
6.7669,-5.7576,0.5149,0.0364
6.8332,-5.8728,0.4947,0.0234
6.0252,-5.1318,0.4658,0.0110
-19.9875,20.7953,0.4092,0.0012
-18.9216,19.4235,0.2493,0.0195
-18.0239,18.6303,0.3016,0.0449
-17.3849,18.0979,0.3549,0.0768
-16.8748,17.6976,0.4095,0.1152
-16.3530,17.2930,0.4676,0.1611
-15.6697,16.7417,0.5328,0.2160
-14.6611,15.8931,0.6110,0.2835
-13.1953,14.6366,0.7121,0.3694
-11.1803,12.9183,0.8532,0.4845
-8.5978,10.7974,1.0671,0.6506
-5.5141,8.5314,1.4276,0.9167
-2.1062,6.3361,2.1469,1.4246
1.1286,2.6673,1.9202,1.2926
4.2194,-0.2176,1.7945,1.2041
6.9745,-1.9638,2.7355,1.8002
8.7211,-5.2097,1.8817,1.1974
9.8655,-7.0314,1.4972,0.9104
10.4112,-7.9318,1.2925,0.7443
10.4646,-8.1756,1.1776,0.6380
10.1552,-7.9573,1.1154,0.5663
9.6093,-7.4341,1.0883,0.5169
8.9370,-6.7317,1.0873,0.4831
8.2080,-5.9271,1.1073,0.4608
7.4752,-5.0700,1.1461,0.4478
6.7660,-4.1837,1.2783,0.4705
6.1115,-3.3069,1.3741,0.4785
5.5184,-2.4295,1.4939,0.4943
4.9908,-1.5379,1.6427,0.5191
4.5401,-0.6155,1.8291,0.5550
4.1771,0.3743,2.0655,0.6052
3.9197,1.4963,2.3733,0.6753
3.8661,2.9558,2.7874,0.7749
4.1684,5.0692,4.2668,1.1662
2.7114,4.0381,5.7948,1.5674
-3.0332,-4.7315,-0.3763,-0.1014
-4.5677,-5.9208,-6.6335,-1.7935
-4.0739,-3.4893,-4.7046,-1.2848
-3.9925,-1.8191,-2.9660,-0.8234
-4.1919,-0.6366,-2.4992,-0.7097
-4.5105,0.3843,-2.1574,-0.6304
-4.9254,1.3239,-1.8966,-0.5735
-5.4151,2.2181,-1.6921,-0.5325
-5.9732,3.0940,-1.5283,-0.5031
-6.6003,3.9734,-1.3957,-0.4831
-7.2728,4.8458,-1.2878,-0.4707
-7.9744,5.7056,-1.2005,-0.4654
-8.6779,6.5291,-1.0780,-0.4446
-9.3481,7.2733,-1.0409,-0.4580
-9.8936,7.8537,-1.0204,-0.4797
-10.2303,8.1804,-1.0185,-0.5116
-10.2399,8.1238,-1.0391,-0.5569
-9.7899,7.5285,-1.0894,-0.6208
-8.7566,6.2263,-1.1832,-0.7127
-7.0675,4.0433,-1.3479,-0.8510
-4.6928,1.1944,-1.6459,-1.0772
-1.4316,0.0213,-1.8182,-1.2168
2.4356,0.0004,-0.0850,-0.0572
6.3723,-1.6243,1.8273,1.2174
9.8306,-6.1784,2.5828,1.6692
12.8739,-10.4035,1.6045,0.9852
15.3973,-13.5252,1.1598,0.6622
17.3028,-15.7978,0.9090,0.4719
18.6549,-17.3998,0.6357,0.2930
19.6129,-18.5365,0.5499,0.2189
20.3731,-19.4438,0.4795,0.1593
21.1437,-20.3449,0.4176,0.1101
22.1271,-21.4503,0.3600,0.0693
23.5166,-22.9576,0.3047,0.0360
8.6170,-8.0384,0.2509,0.0098
-5.2912,6.3331,0.3242,0.0035
-6.0579,5.2605,0.6458,0.0197
-6.4515,4.7135,-0.8631,-0.0429
-6.4984,4.7643,-0.8707,-0.0600
-6.6364,4.9315,-0.8664,-0.0766
-6.8652,5.2147,-0.8513,-0.0923
-7.1856,5.6036,-0.7958,-0.1031
-7.6094,6.1068,-0.7591,-0.1154
-8.1301,6.7135,-0.7191,-0.1266
-8.7579,7.4298,-0.6773,-0.1370
-9.4954,8.2548,-0.6355,-0.1468
-10.3378,9.1666,-0.5949,-0.1561
-11.2477,10.1070,-0.5732,-0.1703
-12.1917,11.0580,-0.5673,-0.1900
-13.0968,11.9567,-0.5664,-0.2132
-13.8250,12.6594,-0.5727,-0.2413
-14.2199,13.0021,-0.5887,-0.2760
-14.1023,12.7923,-0.6186,-0.3205
-13.1934,11.7286,-0.6692,-0.3794
-11.3637,9.6346,-0.7525,-0.4610
-8.5506,6.3393,-0.8930,-0.5823
-4.9206,1.6741,-1.1483,-0.7826
-0.3219,0.0814,-1.6975,-1.1844
4.6127,-0.0527,0.0720,0.0503
8.6706,-4.8409,2.4856,1.7008
11.9074,-9.4466,1.8804,1.2323
14.2169,-12.3744,0.9317,0.5726
15.5287,-14.0013,0.7744,0.4381
15.9735,-14.6307,0.6810,0.3489
15.7563,-14.5264,0.6229,0.2851
15.1408,-13.9807,0.5863,0.2368
14.3078,-13.1902,0.5634,0.1985
13.3913,-12.2988,0.5495,0.1669
12.4987,-11.3986,0.5412,0.1400
11.7164,-10.5616,0.5610,0.1217
11.0484,-9.8260,0.5930,0.1055
10.5127,-9.2255,0.6246,0.0885
10.1210,-8.7762,0.6541,0.0703
9.7752,-8.5646,0.6797,0.0509
8.5009,-9.5532,0.5847,0.0253
8.1867,-9.6244,-0.7134,-0.0089
8.2024,-9.6351,-0.7192,0.0130
8.3662,-9.7754,-0.7069,0.0345
8.6806,-10.0504,-0.6895,0.0553
9.1413,-10.4588,-0.6660,0.0751
9.7370,-10.9927,-0.6377,0.0938
10.4781,-11.6666,-0.6064,0.1112
11.3174,-12.4371,-0.5737,0.1276
12.2144,-13.2868,-0.5413,0.1431
13.1147,-14.1843,-0.5307,0.1642
13.8865,-14.9792,-0.5384,0.1927
14.4103,-15.5434,-0.5521,0.2260
14.4924,-15.6924,-0.5751,0.2663
13.8878,-15.1965,-0.6122,0.3167
12.3399,-13.8255,-0.6710,0.3825
9.6733,-11.4594,-0.7659,0.4734
5.7983,-8.1431,-0.9257,0.6090
0.6835,-4.1762,-1.2226,0.8384
-0.0425,0.6686,-1.8297,1.2793
-0.0609,5.5027,0.5810,-0.4050
-5.5558,9.0758,2.9259,-1.9892
-9.5140,11.8262,1.6892,-1.0970
-11.8040,13.5870,0.9014,-0.5490
-12.9222,14.4293,0.7635,-0.4294
-13.1585,14.5047,0.6817,-0.3497
-12.7677,14.0190,0.6323,-0.2930
-12.0675,13.2652,0.6032,-0.2508
-11.1146,12.2863,0.5878,-0.2180
-10.1731,11.3384,0.5821,-0.1918
-9.2067,10.3791,0.5834,-0.1701
-8.3081,9.5190,0.5895,-0.1516
-7.4868,8.7751,0.6196,-0.1400
-6.7667,8.1440,0.6607,-0.1305
-6.1551,7.6211,0.7026,-0.1205
-5.6603,7.2109,0.7438,-0.1097
-5.2731,6.8997,0.7826,-0.0979
-4.9991,6.6902,0.8172,-0.0851
-4.8415,6.5761,0.8660,-0.0727
-4.8066,6.5591,0.8764,-0.0565
-4.9044,6.6476,0.8756,-0.0395
-5.1495,6.8541,0.8625,-0.0221
-0.8340,2.4686,0.8367,-0.0046
8.4371,8.4371,0.8103,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
10.0000,10.0000,10.0000,0.0000
4.9259,4.9259,10.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,-0.0000,0.0000,0.0000
0.0000,-0.0000,0.0000,-0.0000
0.0000,0.0000,0.0000,-0.0000
0.0000,0.0000,0.0000,-0.0000
0.0000,0.0000,0.0000,0.0000
-0.0000,0.0000,0.0000,0.0000
-5.4535,-5.4535,0.0000,0.0000
-10.0000,-10.0000,-10.0000,-0.0000
-10.0000,-10.0000,-10.0000,-0.0000
-10.0000,-10.0000,-10.0000,-0.0000
-10.0000,-10.0000,-10.0000,-0.0000
-10.0000,-10.0000,-10.0000,-0.0000
-10.0000,-10.0000,-10.0000,-0.0000
-10.0000,-10.0000,-10.0000,-0.0000
-8.0727,-9.8514,-10.0000,-0.0000
-1.9185,-4.0344,-2.9797,0.0067
-1.9027,-4.0107,-2.9727,0.0147
-1.8510,-3.9755,-2.9273,0.0225
-1.7779,-3.9421,-2.8907,0.0303
-1.6653,-3.8921,-2.8458,0.0381
-1.5429,-3.8551,-2.7349,0.0449
-1.3930,-3.8139,-2.6706,0.0524
-1.2202,-3.7756,-2.5283,0.0581
-1.0415,-3.7563,-2.4518,0.0652
-0.8275,-3.7330,-2.3728,0.0722
-0.6085,-3.7336,-2.2095,0.0765
-0.3756,-3.7575,-2.1265,0.0832
-0.1053,-3.7826,-2.0433,0.0899
0.1682,-3.8479,-1.8781,0.0927
0.4623,-3.9425,-1.7971,0.0993
0.7963,-4.0531,-1.7175,0.1060
1.1455,-4.2114,-1.5644,0.1077
1.5232,-4.4127,-1.4914,0.1145
1.9436,-4.6500,-1.4211,0.1215
2.4011,-4.9384,-1.2896,0.1229
2.8941,-5.2869,-1.2289,0.1305
3.4341,-5.6927,-1.1717,0.1387
4.0329,-6.1509,-1.0690,0.1410
4.6664,-6.6788,-1.0239,0.1506
5.3414,-7.2618,-0.9834,0.1613
6.0471,-7.8866,-0.9476,0.1733
6.7601,-8.5346,-0.8923,0.1819
7.4418,-9.1788,-0.8739,0.1982
8.0214,-9.7431,-0.8627,0.2173
8.4243,-10.1608,-0.8600,0.2397
8.5414,-10.3372,-0.8876,0.2725
8.2482,-10.1535,-0.9244,0.3104
7.4092,-9.5002,-0.9837,0.3583
5.8750,-8.2965,-1.0759,0.4203
3.4922,-6.5788,-1.4487,0.5989
0.9157,-4.2305,-1.8477,0.7957
-0.0411,-0.9022,-1.3944,0.6146
-0.1410,2.8677,0.1463,-0.0648
-1.0423,6.3034,1.7132,-0.7474
-4.7939,8.2927,1.8947,-0.7987
-8.4070,9.4821,1.4559,-0.5820
-11.4502,9.7717,-0.2945,0.1097
-12.0231,10.1152,-1.0518,0.3596
-11.8280,10.0782,-0.8870,0.2748
-11.3293,9.6604,-0.8458,0.2351
-10.6316,9.0010,-0.8221,0.2032
-9.8325,8.2073,-0.8119,0.1772
-8.9969,7.3455,-0.8220,0.1575
-8.1820,6.4838,-0.8395,0.1405
-7.4269,5.6632,-0.8642,0.1258
-6.7230,4.8762,-0.8955,0.1129
-6.1038,4.1490,-0.9332,0.1015
-5.5609,3.4786,-1.0270,0.0959
-5.0865,2.8681,-1.0832,0.0865
-4.6810,2.3096,-1.1457,0.0778
-4.3391,1.7978,-1.2147,0.0696
-4.0600,1.3217,-1.2904,0.0619
-3.8401,0.8738,-1.4634,0.0583
-3.6612,0.4639,-1.5616,0.0509
-3.5264,0.0764,-1.6683,0.0438
-3.4332,-0.2927,-1.7840,0.0369
-3.3788,-0.6480,-1.9096,0.0302
-3.3629,-0.9963,-2.0459,0.0236
-3.3983,-1.3560,-2.3545,0.0183
-3.4516,-1.6984,-2.5294,0.0114
-3.5385,-2.0441,-2.7202,0.0045
-3.6678,-2.4053,-2.9288,-0.0024
-3.8439,-2.7894,-3.1766,-0.0094
-4.0552,-3.1879,-3.4464,-0.0166
-4.3036,-3.6051,-3.7415,-0.0238
-4.5922,-4.0459,-4.0659,-0.0313
-4.9249,-4.5158,-4.4246,-0.0389
-5.3067,-5.0215,-4.8241,-0.0468
-5.7440,-5.5706,-5.2729,-0.0550
-6.2444,-6.1717,-5.7818,-0.0637
-6.8170,-6.8350,-6.3657,-0.0729
-7.4715,-7.5708,-7.0452,-0.0828
-8.2159,-8.3879,-7.8492,-0.0937
-9.0376,-9.2734,-8.8201,-0.1061
-9.7799,-10.0668,-9.9777,-0.1201
-8.6713,-8.9513,-8.8113,-0.1055
-8.0155,-8.2938,-8.8113,-0.1044
-7.5354,-7.8115,-7.9047,-0.0923
-7.0411,-7.3107,-7.1759,-0.0822
-6.5531,-6.8137,-7.1759,-0.0803
-6.3357,-6.5915,-6.5737,-0.0717
-5.9423,-6.1872,-6.0647,-0.0642
-5.7272,-5.9641,-6.0647,-0.0621
-5.5123,-5.7401,-5.6262,-0.0556
-5.2677,-5.4848,-5.6262,-0.0535
-5.1380,-5.3461,-5.2420,-0.0478
-4.9227,-5.1197,-5.2420,-0.0458
-4.8069,-4.9944,-4.9007,-0.0408
-4.6717,-4.8489,-4.9007,-0.0388
-4.5102,-4.6765,-4.5933,-0.0345
-4.5047,-4.6626,-4.5933,-0.0326
-4.2408,-4.3863,-4.3136,-0.0288
-4.2450,-4.3821,-4.3136,-0.0270
-4.1699,-4.2975,-4.3136,-0.0253
-3.9978,-4.1149,-4.0564,-0.0221
-4.0019,-4.1108,-4.0564,-0.0205
-3.9663,-4.0666,-4.0564,-0.0190
-3.7726,-3.8631,-3.8178,-0.0164
-3.7764,-3.8592,-3.8178,-0.0150
-3.7802,-3.8555,-3.8178,-0.0136
-3.7007,-3.7681,-3.8178,-0.0123
-3.5651,-3.6247,-3.5949,-0.0104
-3.5684,-3.6214,-3.5949,-0.0093
-3.5716,-3.6182,-3.5949,-0.0082
-3.5746,-3.6152,-3.5949,-0.0072
-3.5072,-3.5419,-3.5949,-0.0062
-3.3706,-3.3997,-3.3851,-0.0050
-3.3730,-3.3973,-3.3851,-0.0042
-3.3752,-3.3951,-3.3851,-0.0035
-3.3772,-3.3931,-3.3851,-0.0028
-3.3790,-3.3913,-3.3851,-0.0022
-3.3805,-3.3898,-3.3851,-0.0017
-3.3819,-3.3884,-3.3851,-0.0012
-3.3830,-3.3873,-3.3851,-0.0008
-3.3839,-3.3864,-3.3851,-0.0005
-3.3846,-3.3857,-3.3851,-0.0003
-3.3850,-3.3853,-3.3851,-0.0001
-2.1855,-2.1856,-3.3851,-0.0000
0.0000,0.0000,-3.3851,-0.0000